,tweet,polarity,subjectivity,Sentiment
2301,another sales execution stopped last week standard bank amp absa defaulted increasing interest rate client default payment illegal bank breech agreement court will allow sell house,-0.16666666666666666,0.18888888888888888,Negative
2302,playstation logo b missing b different colour inner light b extra usb ports sony logo inner panel b partially missing becauseucount,0.0,0.2619047619047619,Neutral
2303,standard bank open branches inside pick n pay stores via,0.0,0.25,Neutral
2304,ps logo cable ports console color inner color becauseucount,0.0,0.16666666666666666,Neutral
2305,cable portsb console colour lights colours ps logo becauseucount,0.0,0.0,Neutral
2306,give person account check account even getting salary business usual,-0.25,0.25,Negative
2307,standard bank credit card years home loan nedbank without problems credit rating excellent registered company means anything please dm credit card sorted asap,0.5,0.5,Positive
2308,becauseucount ps logo cable ports console conor inner color itcanbe,0.0,0.16666666666666666,Neutral
2309,announces profit recovered rbn six months june compared rbn first half previous financial year moneyweb bankingstocks finance,-0.02083333333333333,0.16666666666666666,Negative
2310,becauseucount win standardbank ps logo missing b ports missing power light b blue light b green light,0.17500000000000004,0.375,Positive
2311,logo missing led light one cable ports missing console colour different becauseucount,0.0,0.35,Neutral
2312,morning open account standard bank cant anything even now afraid us pay,-0.19999999999999998,0.4666666666666666,Negative
2313,homeowners mortgage loans standard bank absa bank whose facing legal amp execution due arrears must plse phone assistance followers plse forward information social platforms assisted clients last months,0.021666666666666667,0.14166666666666666,Positive
2314,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2315,ps logo cable ports console color colour inside standardbank becauseucount,0.0,0.0,Neutral
2316,ps logo extra cable ports colour consoles inner colour beacuseucount,0.0,0.13333333333333333,Neutral
2317,total waste copy paste response regarding apple pay launch south africa,-0.1,0.375,Negative
2318,youre telling untruths now natasha bought sundowns alongside husband brink liquidation auctioned standard bank mato amp brother rocky bought nfd status ria bought lower tier club amp worked way psl,0.0,0.0,Neutral
2319,ps logo cable ports console conor inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2320,added beneficiaries eventual,0.0,0.0,Neutral
2321,cable ports missing console color different ps logo missing inner color becauseucount,-0.1,0.21666666666666667,Negative
2322,kindly contact standard bank south africa twitter regards query will gladly assist moving forward servicerelated queries please contact team effective assistance lovely day,0.44000000000000006,0.6900000000000001,Positive
2323,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2324,becauseucount number ports ps logo inner lining color console color,0.0,0.16666666666666666,Neutral
2325,ps logo cable ports console color itcanbe becauseucount,0.0,0.0,Neutral
2326,ps logo cable ports console color colour inside becauseucount,0.0,0.0,Neutral
2327,whoop whoop becauseucount logo cable ports console colour lights colour led rounding ps game,-0.4,0.4,Negative
2328,image b logo missing two cable ports missing image image purple light image b green light becauseucount,0.04,0.36,Positive
2329,ucounts best rewards program far,0.55,0.65,Positive
2330,becauseucount,0.0,0.0,Neutral
2331,ps logo missing b ports missing power light amp b blue light b light green becauseucount,0.08571428571428573,0.3714285714285714,Positive
2332,ps logo cable ports missing green line around console b console colour becauseucount,-0.2,0.175,Negative
2333,komana banks already empty due online banking plus covid times traffic retail stores theyre taking advantage push sales,-0.1125,0.4375,Negative
2334,becauseucount extra usb ports b sony logo yellow hue b,0.0,0.05,Neutral
2335,becauseucount ps logo cable ports console conor inner color,0.0,0.16666666666666666,Neutral
2336,ps logo missing blue led b green led b extra ports console inner colors different becauseucount,-0.06666666666666667,0.21944444444444444,Negative
2337,mobile banking vans available umlazimegacity serve available vans standard bank nedbank absa,0.26666666666666666,0.26666666666666666,Positive
2338,ps logo missing input ports missing led light one variation console colours becauseucount,0.0,0.26666666666666666,Neutral
2339,ps logo missing input ports missing led light one amp different console colours becauseucount,0.0,0.35,Neutral
2340,ps logo cable ports console color itcanbe becauseucount,0.0,0.0,Neutral
2341,cpt bank capitec absa bank standard bank fnb bank african bank ned bank including luno wallet altcoin trader account yes will help earn daily directly luno wallet transfer bank account ask,0.025,0.1,Positive
2342,input ports missing ps logo missing led light one console color different becauseucount,0.0,0.35,Neutral
2343,logomissing led light one one cable ports missing console colour different becauseucount,0.06666666666666667,0.45,Positive
2344,becauseucount ps logo missing b ports missing power light amp b bluepurple light b light greenyellow,0.16,0.44000000000000006,Positive
2345,manano kindly note standard bank uganda equipped assist queries kindly contact local team link provided,0.3,0.45,Positive
2346,ps logo missing input ports missing led light onon one amp varying console colours becauseucount,0.0,0.26666666666666666,Neutral
2347,logo ps logo b ports awith purple light bwith yellow lights becauseucount,0.2,0.35,Positive
2348,africas biggest lender said thursday credit impairment charges declined billion rand declaring interim dividend cents per share represents payout ratio,0.0,0.0,Neutral
2349,standard bank open branches inside pick n pay stores south africa businesstech,0.0,0.25,Neutral
2350,yes standard bank need book online,0.0,0.0,Neutral
2351,logo amp b logo b lime green light trim whereas doesnt single cable port amp b cable ports console colour different amp b becauseucount,0.03214285714285715,0.4535714285714285,Positive
2352,ps logo corner missing b port b purple light b yellow light inner panels amp b becauseucount crossing fingers awesome giveaway,0.26666666666666666,0.4361111111111111,Positive
2353,need collect new business bank card,0.13636363636363635,0.45454545454545453,Positive
2354,effective participation bmce bank africa kazakh export icbc standard bank experienced trade credit political risk insurance trends banking finance shared thoughts iciecwebinar,0.35,0.45000000000000007,Positive
2355,ps logo cable ports console color inner color becauseucount,0.0,0.16666666666666666,Neutral
2356,ps logo missing cable ports console color inner color itcanbe becauseucount,-0.1,0.10833333333333334,Negative
2357,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2358,rewards becauseucount,0.0,0.0,Neutral
2359,ps logo corner missing b port b purple light b yellow light inner panels amp b becauseucount,0.12000000000000002,0.32333333333333336,Positive
2360,anyone know standard bank account fnb account apply smart id card renew passport respective bank,0.07142857142857142,0.24761904761904763,Positive
2361,cool competition becauseucount,0.35,0.65,Positive
2362,innovation instore bank branches pick n pay standard bank started constructing instore branches select pick n pay outlets part new partnership two companies openminded,0.06818181818181818,0.22727272727272727,Positive
2363,bacauseucount ps logo cable ports console colour inner colour,0.0,0.16666666666666666,Neutral
2364,business account guys struggling access banker assigned money supposed account therer made hard business,-0.2916666666666667,0.5416666666666666,Negative
2365,precisely true cases issue courts now rely sebola v prove reasonable person collect notice,0.275,0.625,Positive
2366,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2367,favour yes seems rather impractical considering time live currently,0.06818181818181818,0.45,Positive
2368,lead standard bank gauteng joblinks resume,0.0,0.0,Neutral
2369,ps logo cable ports missing green line around console b console colour becauseucount,-0.2,0.175,Negative
2370,ps logo cable ports missing console color inner color itcanbe becauseucount,-0.1,0.10833333333333334,Negative
2371,need move itcanbe,0.0,0.0,Neutral
2372,logo missing ports missing green vs blue colour linelight power light becauseucount,-0.040000000000000015,0.24,Negative
2373,please upgrade ps logo cable ports console conor inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2374,northgate,0.0,0.0,Neutral
2375,apple pay remains unsupported falling way behind competition terms offerings,-0.4,0.7,Negative
2376,komana work favour theyll able give loans banking products customers,0.5,0.625,Positive
2377,results investigation service pathetic years now waiting prize arrive promised back didnt happen,-0.5,0.5,Negative
2378,becauseucount ps logo ports console colour lighting,0.0,0.0,Neutral
2379,becauseucount ps logo cable ports missing green line around console b console colour,-0.2,0.175,Negative
2380,image b logo missing two cable ports missing image image purple light image b green light becauseucount,0.04,0.36,Positive
2381,standard bank introduces new cashback offering instant money bulk payments solution,0.04545454545454545,0.3737373737373737,Positive
2382,becauseucount ps logo cable ports missing green line around console b console colour,-0.2,0.175,Negative
2383,really melt gaming heart really win wish list came ps logo cable ports console color inner color itcanbe becauseucount becauesucount,0.3333333333333333,0.2555555555555556,Positive
2384,agreement led standard bank selected pick n pay stores,0.0,0.0,Neutral
2385,really melt gaming heart really win wish list came ps logo cable ports console color inner color itcanbe becauseucount,0.3333333333333333,0.2555555555555556,Positive
2386,ps logo b doesnt b extra ports usbhdmi purple ambient lighting b yellow ambient lighting b ambient lighting inner panels ambient lighting right inner panel becauseucount,0.05714285714285714,0.19380952380952382,Positive
2387,original one b fake version becauseucount,-0.0625,0.875,Negative
2388,becauseucount ps logo missing input ports missing led light one different console colours,0.0,0.35,Neutral
2389,console colour different input ports missing ps logo missing led light becauseucount,0.0,0.35,Neutral
2390,logo missing image b cable port missing b green striplight port missing,-0.2,0.1125,Negative
2391,ps logo cable ports missing console colour different inner colour light becauseucount,0.05,0.37916666666666665,Positive
2392,queuing spot minutes movement slow service standard bank better,0.06666666666666665,0.3,Positive
2393,ps logo missing input ports missing console color different led light becauseucount,0.0,0.35,Neutral
2394,becouseucount ps logo port missing green line inner color led light,0.0,0.30416666666666664,Neutral
2395,promoted standard bank introduces new cashback offering instant money bulk payments solution,0.04545454545454545,0.3737373737373737,Positive
2396,answer ps log missing image b ports missing image image purple ambient light amp image b green ambient light image b ambient light inner pannels image b ambient light right inner panel becauseucount good luck,0.1805194805194805,0.4244588744588745,Positive
2397,b logo missing b x usb missing power mssing b led green light blue led light itcanbe,0.033333333333333326,0.3166666666666667,Positive
2398,ps logo input ports missing led light one different console colours becauseucount,0.06666666666666667,0.45,Positive
2399,becauseucount usb port missing disc loading short logo missing b green led light b,-0.040000000000000015,0.27999999999999997,Negative
2400,ps console logo console colour joystick port becauseucount,0.0,0.0,Neutral
2401,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2402,add beneficiaries stressful pay post office supermarket always line,0.0,0.0,Neutral
2403,traffic,0.0,0.0,Neutral
2404,ps logo b logo blue stripe light b yellow one port usbhdmi port b one port usbhdmi b ports becauseucount,0.13333333333333333,0.26666666666666666,Positive
2405,becauseucount logo missing cable ports missing led light one console colour different,0.0,0.35,Neutral
2406,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2407,ps logo missing input ports missing console color different led light becauseucount,0.0,0.35,Neutral
2408,standard bank building instore branches select pick n pay stores said new branches will selected pick n pay stores western cape gauteng will space consultations will manned standard bank employees,0.03409090909090909,0.11363636363636363,Positive
2409,ps logog b doesnt b extra ports usb hdmi purple ambient lightingb yellow ambient lighting b ambient lighting inner pannels ambient lighting right inner pannel becauseucount,0.05714285714285714,0.19380952380952382,Positive
2410,b logo missing cable port missing b slight green light doesnt green light bottom port missing becauseucount,-0.04583333333333333,0.2895833333333333,Negative
2411,ps logo cable ports console color inner color itcanbe becauseucount,0.0,0.16666666666666666,Neutral
2412,logo missing b port missing disc loading short b slight green light blue light bottom port missing slight white square top back itcanbe,0.012820512820512827,0.23717948717948717,Positive
2413,becauseucount,0.0,0.0,Neutral
2414,input ports missing ps logo missing led light one console colour different becauseucount,0.0,0.35,Neutral
2415,ps logo cable ports console color itcanbe becauseucount,0.0,0.0,Neutral
2416,ahas big playstation logo side input jetusb port oval shaped stand bhas input jetsusb ports small playstation logo input jetsusb ports round shaped stand becauseucount,-0.15,0.3,Negative
2417,see input ports missing ps logo missing led light one console color different becauseucount,0.0,0.35,Neutral
2418,becauseucount ps logo missing cable ports missing green line around console b console colour different,-0.15000000000000002,0.25,Negative
2419,ps logo b doesnt b extra two ports purple lighting b yellow b yellow lighting inner panels inner right side becauseucount,0.047619047619047616,0.16150793650793652,Positive
2420,ps logog b doesnt b extra ports usb hdmi purple ambient lighting b yellow ambient lighting b ambient lighting inner pannels ambient lighting right inner panel becauseucount,0.05714285714285714,0.19380952380952382,Positive
2421,input ports missing ps logo missing led light one console color different becauseucount,0.0,0.35,Neutral
2422,ps logo cable ports console color itcanbe becauseucount,0.0,0.0,Neutral
2423,input ports missing ps logo missing led light one console color different becauseucount,0.0,0.35,Neutral
2424,ps logog b doesnt b extra ports usb hdmi purple ambient lighting b yellow ambient lighting b ambient lighting inner pannels ambient lighting right inner panel becauseucount itcanbe,0.05714285714285714,0.19380952380952382,Positive
2425,input ports missing ps logo missing led light one console color different becauseucount,0.0,0.35,Neutral
2426,becauseucount missing playstation logo ports extra green light missing sony logo inside panel,-0.04,0.24,Negative
2427,ps logo cable ports console color becauseucount,0.0,0.0,Neutral
2428,becauseucount ps logo cable ports missing green line around console b console colour,-0.2,0.175,Negative
2429,ps logo cable ports console color becauseucount,0.0,0.0,Neutral
2430,logo missing port missing disc loading short green light becauseucount,-0.040000000000000015,0.27999999999999997,Negative
2431,,0.0,0.0,Neutral
2432,logo missing b port missing disc loading short b slight green light missing bottom port missing itcanbe standardbank,-0.09583333333333333,0.20833333333333334,Negative
2433,logo missing b port missing disc loading short b slight green light missing bottom port missing becauseucount,-0.09583333333333333,0.20833333333333334,Negative
2434,logo missing b port missing disc loading short b slight green light missing bottom port missing itcanbe,-0.09583333333333333,0.20833333333333334,Negative
2435,logo missing b port missing disc loading short b slight green light missing bottom port missing,-0.09583333333333333,0.20833333333333334,Negative
2436,ps logo cable ports console color becauseucount,0.0,0.0,Neutral
2437,logo missing b port missing disc loading short b slight green light missing bottom port missing,-0.09583333333333333,0.20833333333333334,Negative
2438,logo missing b port missing disc loading short b slight green line b,-0.15333333333333332,0.17333333333333334,Negative
2439,besides know state south african post office presented somewhat retain confidence per various interpretation sebola v youve made reasonable dispute receiving,0.06666666666666667,0.3666666666666667,Positive
2440,case sebola v many considerations courts now consider terms consumer recieved section notice words must provide reasonable reasons receive,0.35,0.55,Positive
2441,standard bank,0.0,0.0,Neutral
2442,standard bank expensive yoh,-0.25,0.35,Negative
2443,sponsored join live webcast standard bank group interim results right now tune,0.14069264069264067,0.3452380952380952,Positive
2444,sponsored join live webcast standard bank group interim results right now tune,0.14069264069264067,0.3452380952380952,Positive
2445,standard bank,0.0,0.0,Neutral
2446,loved,0.7,0.8,Positive
2447,standard bank opened first instore branch inside pick n pay richmond western cape will opening selected stores western cape areas gauteng,0.0625,0.08333333333333333,Positive
2448,sam good sister people will now bank shop imagine card declines pnp amp go de branch kl away even card problems fuel station quickly jump de nearest pnp amp fix issues quickly,0.4555555555555555,0.5333333333333333,Positive
2449,limpopotreasury thwala says standard bank offered best benefits amongst banks bided saying bank committed positively contribute towards smmes province ims,0.4090909090909091,0.2818181818181818,Positive
2450,limpopotreasury tendered standard bank handle province governments finances period three years tuesday provincial treasury mec seaparo sekoati launched new provincial banker polokwane ims,0.06818181818181818,0.22727272727272727,Positive
2451,specialist standard bank gauteng jobs resume,0.0,0.0,Neutral
2452,standard bank happy help wife moved business banking well pay lip service entrepreneurs small business owners bye,0.18333333333333335,0.4666666666666666,Positive
2453,lead standard bank gauteng jobs resume,0.0,0.0,Neutral
2454,sponsored watch live webcast standard bank group interim results right now tune,0.14069264069264067,0.3452380952380952,Positive
2455,sponsored watch live webcast standard bank group interim results right now tune,0.14069264069264067,0.3452380952380952,Positive
2456,sponsored watch live webcast standard bank group interim results right now tune,0.14069264069264067,0.3452380952380952,Positive
2457,actuarial analyst standard bank gauteng jobs resume,0.0,0.0,Neutral
2458,bulelani ngweyi,0.0,0.0,Neutral
2459,zak calisto born portugal moved mozambique infant later south africa studied actuarial science university dropped last year instead military service joined standard bank accelerated training program,-0.025,0.04166666666666667,Negative
2460,announce new partnership customers will able banking select pick n pay stores will include services assistance pins bank confirmation letters account activations amp many,0.37878787878787873,0.5265151515151515,Positive
2461,announce new partnership customers will able banking select pick n pay stores will include services assistance pins bank confirmation letters account activations amp many,0.37878787878787873,0.5265151515151515,Positive
2462,money live strong rebound standard bank profit share price falls,0.18989898989898987,0.41111111111111115,Positive
2463,bought favourite ice cream sweetschocolates pick pay,0.0,0.0,Neutral
2464,customers preform honestly want us proud kept stealing us want us praise theft standard bank must fall,0.4666666666666666,0.6333333333333333,Positive
2465,different former current accept current situation will thank later movingforward,0.0,0.27999999999999997,Neutral
2466,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2467,standard bank customers now make payments cell phone numbers,0.0,0.0,Neutral
2468,will nice buy app two lotto amp electricity want pay tv licence pay water rate,0.6,1.0,Positive
2469,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2470,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2471,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2472,braveconversations topwomen excited officially delegate,0.375,0.75,Positive
2473,followed every step ensure cost gave month notice called confirm correct email address emailed finalize home loan allocate conveyancer response still debiting account monthly,0.0,0.0,Neutral
2474,dont understand told go branch confirmation settled loan yet everything phone online procedure decision make procedure done without customer mind,0.0,0.0,Neutral
2475,meet writer behind play hardship survival called shack support fringe artists writing message bankofdreams standard bank will donate money every message itcanbe,-0.2,0.35,Negative
2476,standard bank open branches inside pick n pay stores fin,0.0,0.25,Neutral
2477,pick n pay standard bank form partnership bring banking closer customers via,0.0,0.0,Neutral
2478,elaborate knowledge sundowns bought krok brothers bought standard bank standard bank assumed ownership zola arrest natasha joined krok brothers bought club,0.1125,0.25,Positive
2479,finally received sms enkosi,0.0,1.0,Neutral
2480,jnr go public platforms dstv netbank standard bank fnb business father want cry fusek,0.0,0.03333333333333333,Neutral
2481,customers will enjoy benefit undertaking banking transactions beyond traditional banking hours standard bank instore branches operating according pick n pays trading hours,0.13333333333333333,0.4166666666666667,Positive
2482,standard bank begun constructing instore branches select pick n pay stores western cape gauteng,0.0,0.0,Neutral
2483,banking standard bank open branches inside pick n pay stores fin economy banks money business market news,0.0,0.25,Neutral
2484,standard bank instant money bulk payments allows pay staff business account south african cell phone numbers,0.0,0.2222222222222222,Neutral
2485,ive banked standard bank yearsi got tell last time went branch probably last century,0.0,0.044444444444444446,Neutral
2486,standard bank customers now make payments cell phone numbers,0.0,0.0,Neutral
2487,nastashia tsicklas bought sundowns standard bank difference part consortium made tsicklas krok families,0.0,0.0,Neutral
2488,specialist standard bank gauteng findwork resume,0.0,0.0,Neutral
2489,upgraded standard bank app thinking may wan tao nyana nje extra nyana keeping silly upgrades dololo good customer know,0.0,0.34500000000000003,Neutral
2490,lead standard bank gauteng findwork resume,0.0,0.0,Neutral
2491,less clot shot friday inside shop asking friend,-0.16666666666666666,0.06666666666666667,Negative
2492,actuarial analyst standard bank gauteng findwork resume,0.0,0.0,Neutral
2493,standard bank open branches inside pick n pay stores south africa,0.0,0.25,Neutral
2494,sending emails months now either talking current account dont sending makeko kekanas emails account dont know himher asked many times rectify luck please intervene,0.25,0.45,Positive
2495,standard bank headline earnings dividend c,0.0,0.0,Neutral
2496,starts account maror sa banks especially capitec amp banks luno account wherever,0.0,1.0,Neutral
2497,information call standard bank customer call center,-0.05,0.05,Negative
2498,bank smarter standard bank making use standard banks different channels paypulse internet banking atms standard bank mobile app save time money monthly subscription channels,0.0,0.15,Neutral
2499,mokgoko hi emily thank getting touch bringing matter attention apologies inconvenience caused please provide us makro card number contact details advise makro store took place,0.0,0.0,Neutral
2500,hi keneuoe form standard bank services theyre satisfactory signing conference please amend thank,0.0,0.0,Neutral
2501,standard bank opened m branch pick n pays richmond store western cape now planned wcape amp gauteng sbk pik,0.0,0.0,Neutral
2502,done,0.0,0.0,Neutral
2503,think convenient safe standard bank open branches inside pick n pay stores via,0.16666666666666666,0.3333333333333333,Positive
2504,fingers stay crossed,0.0,0.0,Neutral
2505,standard bank open branches inside pick n pay stores south africa,0.0,0.25,Neutral
2506,morning h,0.0,0.0,Neutral
2507,cant forward querry someone call,0.0,0.0,Neutral
2508,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2509,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2510,please check inbox,0.0,0.0,Neutral
2511,pick n pay will hosting tyme bank standard bank inside branches,0.0,0.0,Neutral
2512,specialist standard bank gauteng jobs joblinks,0.0,0.0,Neutral
2513,lead standard bank gauteng jobs joblinks,0.0,0.0,Neutral
2514,standard bank open branches inside pick n pay stores western cape gauteng later kzn,0.0,0.125,Neutral
2515,actuarial analyst standard bank gauteng jobs joblinks,0.0,0.0,Neutral
2516,tried already still nothing inbox id check going im literally stuck now garadge,0.0,0.0,Neutral
2517,standard bank open branches inside pick n pay stores,0.0,0.25,Neutral
2518,p sundowns standard bank repossessed team,0.0,0.0,Neutral
2519,current pe amp pb ratios jse banks firstrand standard bank capitec bank absa grp nedbank investec plc inp amp ned trading discount pb absa trading book amp cpi x,0.0,0.2,Neutral
2520,nothing showing,0.0,0.0,Neutral
2521,will sharing pick n pay space,0.0,0.0,Neutral
2522,,0.0,0.0,Neutral
2523,excited need reinstate branches unnecessarily closed now going offer services store revise model working,0.1375,0.425,Positive
2524,standard bank open branches inside pick n pay stores fin,0.0,0.25,Neutral
2525,standard bank opened first instore branch inside pick n pay richmond western cape will opening selected stores western cape areas gauteng,0.0625,0.08333333333333333,Positive
2526,yes,0.0,0.0,Neutral
2527,standard bank open branches inside pick n pay stores standard bank opened first instore branch inside pick n pay richmod western cape will opening selected stores western cape areas,0.041666666666666664,0.13888888888888887,Positive
2528,hey ive sent instant money still havent received voucher going money go app notification,0.0,0.6666666666666666,Neutral
2529,give chance yoh every morning im entering waiting,0.0,0.0,Neutral
2530,ho valwa zwi standard bank zwingana na inwi,0.0,0.0,Neutral
2531,specialist standard bank gauteng jobs resume,0.0,0.0,Neutral
2532,lead standard bank gauteng jobs resume,0.0,0.0,Neutral
2533,actuarial analyst standard bank gauteng jobs resume,0.0,0.0,Neutral
2534,lisa walks away pop quiz zwelisani aneleandtheclubon,0.0,0.0,Neutral
2535,well done team standard bank,0.0,0.0,Neutral
2536,questions seconds grabs play pop quiz brought mymo plus account enter today gtgt goldenmoments itcanbe,0.0,0.0,Neutral
2537,good morning coffee indeed awesome zwelisanion,0.85,0.8,Positive
2538,specialist standard bank gauteng joblinks cv,0.0,0.0,Neutral
2539,lead standard bank gauteng joblinks cv,0.0,0.0,Neutral
2540,time dynamic duo amp zwelisanion plenty music ready day ahead pop quiz classicornot joburg,0.1,0.3333333333333333,Positive
2541,actuarial analyst standard bank gauteng joblinks cv,0.0,0.0,Neutral
2542,selfies time rebuild real time,0.2,0.30000000000000004,Positive
2543,stanbic ibtc holdings plc member standard bank group granted scholarship award worth n million successful candidates participated university tertiary matriculation examinations,0.35000000000000003,0.35000000000000003,Positive
2544,great,0.8,0.75,Positive
2545,specialist standard bank gauteng jobs resume,0.0,0.0,Neutral
2546,lead standard bank gauteng jobs resume,0.0,0.0,Neutral
2547,read replies fix issue thanks,0.2,0.2,Positive
2548,specialist standard bank gauteng cv joblinks,0.0,0.0,Neutral
2549,lead standard bank gauteng cv joblinks,0.0,0.0,Neutral
2550,reason im still standard bank banker great relationship either long left shitty bank,0.1875,0.2875,Positive
2551,call center agent always standard bank gauteng jobs resume,-0.05,0.05,Negative
2552,apple pay banks now ahead sbsa,0.0,0.0,Neutral
2553,call center agent always standard bank gauteng findwork cv,-0.05,0.05,Negative
2554,electricity purchase transaction unsuccessful purchase amount will refunded account,0.0,0.0,Neutral
2555,sa trying purchase prepaid electricity pm banking app transaction unsuccessful eskom issue,0.0,0.0,Neutral
2556,happening electricity purchase app,0.0,0.0,Neutral
2557,call center agent always standard bank gauteng cv jobs,-0.05,0.05,Negative
2558,please come assist challenge hes pocket assist please masterkg sabcnews akon,0.0,0.0,Neutral
2559,consultant russel benvenuti difficult locate employee,-0.5,1.0,Negative
2560,really trying open business account informed account successfully opened received feedback attached screenshot follow consultant,0.31666666666666665,0.5499999999999999,Positive
2561,gtao noose pacific standard bank heist finale ps gta,0.0,0.0,Neutral
2562,dont even started card deliveries cant even honour simple request delivered branch,0.0,0.35714285714285715,Neutral
2563,sabc municipality,0.0,0.0,Neutral
2564,sbfamily puresave familyfeudsa standardbank itcanbe,0.0,0.0,Neutral
2565,sounds promising,0.2,0.5,Positive
2566,itcanbe,0.0,0.0,Neutral
2567,detailed info please specific,0.2,0.4375,Positive
2568,need negotiate bring interest bank charges min x million accounts pa math still interest charges high quick take ppls assets away fug banking thieves coming u next,0.16444444444444442,0.3466666666666667,Positive
2569,itcanbe,0.0,0.0,Neutral
2570,alright thank,0.0,0.0,Neutral
2571,ive officially moved fnb standard bank dont see people blue bank complaining green bank,-0.06666666666666667,0.13333333333333333,Negative
2572,app cant show lottk results,0.0,0.0,Neutral
2573,bathong app two weeks yeses,0.0,0.0,Neutral
2574,mokgoko sa guess will ke na choice mos,0.0,0.0,Neutral
2575,itcanbe,0.0,0.0,Neutral
2576,mokgoko sa exactly hate going ladies store already said nothing methe time will able go back next week disputed transaction let hope things woow,-0.07500000000000001,0.38125,Negative
2577,choice now will wait,0.0,0.0,Neutral
2578,especially customer retailer banks standard bank fnb absa banks far reverse funds back munites,0.025,0.5,Positive
2579,thank appreciate responses,0.0,0.0,Neutral
2580,exactly problem makro says nothing transaction declined side know transactions worki work retail transaction takes hours going struggle funds back,0.125,0.125,Positive
2581,sa give day two go back store,0.0,0.0,Neutral
2582,need bondour home weve renting years soldhave end septemberlatest end october,0.0,0.0,Neutral
2583,bank ombudsman ngobeni kongomami kano vata vuya ka nwina vata ba mati tingwenya tietlela,0.0,0.0,Neutral
2584,miss live music shows standard bank joy jazz,0.31212121212121213,0.2333333333333333,Positive
2585,will week still hours first asking assistance,0.25,0.3333333333333333,Positive
2586,mokgoko sa yes transaction hasnt reversed yet now,0.0,0.0,Neutral
2587,add store doesnt offer much standard bank help everyday man street offer ad ons buy stock,-0.1,0.3,Negative
2588,forgot share email address,0.0,0.0,Neutral
2589,tsichlas correct surname family bought sundowns auction following zola mahobe standard bank case coowned team husband angelo abe solly krok whole teams sold phases patrice amp,0.06666666666666667,0.16666666666666666,Positive
2590,please check dm well thank,0.0,0.0,Neutral
2591,thank,0.0,0.0,Neutral
2592,think youre missing point nevermind,-0.2,0.05,Negative
2593,add telkom mobile masterpass app,0.0,0.0,Neutral
2594,dmed yet team useless,-0.5,0.2,Negative
2595,total markcap jse banks amp month price change firstrand rbn standard bank rbn capitec bank rbn absa grp rbn nedbank rbn investec plc rbn investec ltd rbn finbond rbn,0.0,0.375,Neutral
2596,apple pay,0.0,0.0,Neutral
2597,found now,0.0,0.0,Neutral
2598,call center agent always standard bank gauteng jobs cv,-0.05,0.05,Negative
2599,called put hold hung call feee operators suddenly free operators immediately called back,0.2,0.4,Positive
2600,cant wait thanks familyfeud standard bank team blue,0.06666666666666667,0.10000000000000002,Positive
2601,whats going call tell theres fraud credit card connect fraud line free agents seriously amateur guys better,0.21666666666666667,0.5166666666666667,Positive
2602,ive struggling buy electricity banking app cellphone banking months now keep saying unsuccessful please assist,0.0,0.0,Neutral
2603,ethical ucount promotion included ucount email statement aug,0.2,0.6,Positive
2604,dont reference email conversations consultant,0.0,0.0,Neutral
2605,count event days go limited space book seats avoid disappointment tickets eft standard bank use nameamp surname reference email proof payment doracoza,-0.2238095238095238,0.18095238095238098,Negative
2606,council members developers etc involved hedera hbar right now big ones recently joined shinhan bank standard bank group africa example much business pyrmid scheme btc,0.09714285714285714,0.21714285714285714,Positive
2607,hey lottery societal goal,0.0,0.0,Neutral
2608,,0.0,0.0,Neutral
2609,yes updated app,0.0,0.0,Neutral
2610,itcanbe,0.0,0.0,Neutral
2611,think now make time go try even lpc advised go try another bank fnb failing,0.0,0.0,Neutral
2612,time switched banks im disappointed tell tell us hai mahn,-0.75,0.75,Negative
2613,thanks ive seen waiting feedback following message last night,0.06666666666666667,0.12222222222222223,Positive
2614,spending ucount rewards spoilinv,0.0,0.0,Neutral
2615,,0.0,0.0,Neutral
2616,yoh sign standard bank ucount rewards card earn points spoil redeeming points choice rewards,0.25,0.25,Positive
2617,sa receipt sis,0.0,0.0,Neutral
2618,incompetence phenomenal despite asking many many times remove mailing list still cant simple task right bunch idiots,0.16428571428571426,0.5321428571428571,Positive
2619,still waiting,0.0,0.0,Neutral
2620,needed open society scheme account,0.0,0.5,Neutral
2621,itcanbe lovely,0.5,0.75,Positive
2622,yes,0.0,0.0,Neutral
2623,call center agent always standard bank gauteng resume findwork,-0.05,0.05,Negative
