date,cleaned_tweet,polarity,subjectivity,Sentiment,username,Base_tweet,language,hashtags,retweet_id,reply_to,nlikes,search,Bank,mean,rolling
2021-09-03 15:43:04,fnb app easy abc navigate pay petrol road trip know ebucks back,0.21666666666666667,0.4166666666666667,Positive,ChantalOliver1,"@FNBSA #LoveFNB fnb app is as easy as ABC, 123 to navigate it all and pay for that petrol on the road trip, you know you get ebucks back too",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08750888440923338,0.1137843562934557
2021-09-03 15:44:12,siifashion congratulations g,0.0,0.0,Neutral,Kgo_Thii,@FNBSA @phat_siiFashion Congratulations my G💃💃💃💃,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}, {'screen_name': 'phat_siiFashion', 'name': 'Phat Sii', 'id': '946457031388680194'}]",1,FNBSA,FNB,0.08748232632595287,0.11346094597233053
2021-09-03 15:44:21,wont use capitec never banker,0.0,0.0,Neutral,ministerkatlego,@tloudoreen23 @CapitecBankSA I WONT USE CAPITEC NEVER...   I am an @FNBSA banker.,en,[],,"[{'screen_name': 'tloudoreen23', 'name': 'Tlou🐘 wa Matlou🐘🍥', 'id': '2465081837'}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': '133202523'}]",1,FNBSA,FNB,0.08745578435801418,0.11335770580311094
2021-09-03 15:44:42,lost money schedule maintenance four days later guys mentally okay enjoy watching us suffer money,0.3,0.3333333333333333,Positive,Rebatho27,@StandardBankZA We lost our money and you schedule a maintenance  for four days later are you guys mentally okay or you just enjoy watching  us suffer for our money?,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08752025030149067,0.1135273806160172
2021-09-03 15:44:45,hey think stop emailing one customers credit card statements month email hasnt worked,0.0,0.0,Neutral,Robert_Nicol,Hey @Nedbank Do you think you could stop emailing me one of your customers' credit card statements each month? Email to you hasn't worked. 700623,en,[],,[],0,Nedbank,Nedbank,0.08749371293026524,0.11342426764543045
2021-09-03 15:45:24,im joining mtase,0.0,0.0,Neutral,tloudoreen23,@ministerkatlego @CapitecBankSA @FNBSA I’m joining you mtase,en,[],,"[{'screen_name': 'ministerkatlego', 'name': 'Katlego Nchabeleng 🇿🇦', 'id': '2394218906'}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': '133202523'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",1,FNBSA,FNB,0.08746719164717028,0.11332134181272134
2021-09-03 15:45:57,hahaha yes,0.2,0.4,Positive,webyzn,@StandardBankZA Hahaha yes I do..  😂😂,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08750129249818628,0.11339992627164
2021-09-03 15:46:23,agent sells awesome merchandise know people buy easily see buy love stuff pay wonder theyll way make grow winning,0.6083333333333334,0.7958333333333334,Positive,LadyLaraVW,"@Nedbank #TakeMoneySeriously  I am a agent who sells awesome merchandise and know people buy more easily when they see and buy and love their stuff than pay and wonder what they'll get. That way, I can make my R10 000 grow after winning with #nedbank",en,"['takemoneyseriously', 'nedbank']",,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08765907257720329,0.11363413600267658
2021-09-03 15:46:30,man debigbeats pay withdrawal even banks,0.0,0.0,Neutral,lebodibaks,"@Germini_Man @azanianson01 @Ori_Debig_Beats @CapitecBankSA @Nedbank With @CapitecBankSA  you pay 7,50 for each 1000 withdrawal even from other banks.",en,[],,"[{'screen_name': 'Germini_Man', 'name': '🧢', 'id': '1193110253879083009'}, {'screen_name': 'azanianson01', 'name': 'AFRI-TRADE PROJECTS AND ENTERPRISE (PTY) LTD', 'id': '1321325108468850688'}, {'screen_name': 'Ori_Debig_Beats', 'name': 'ツ Ø ͏ Ʀ ͏ ł ™ ͏ ͏ ❼', 'id': '2428664117'}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': '133202523'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",1,Nedbank,Nedbank,0.08763252531112904,0.11353120653165966
2021-09-03 15:46:30,jesus fuck stop phoning every day fucking harassing money someone owes,-0.5,0.7,Negative,martinhatchuel,Jesus FUCK how do I stop @StandardBankZA from phoning me every day and fucking harassing me for money SOMEONE ELSE owes them?,en,[],,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08745461658411992,0.11297597467054504
2021-09-03 15:47:30,thank much sent dm,0.2,0.2,Positive,KhanyieOmuhle,@FNBSA Thank you very  much i have sent the DM,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08748867995682448,0.11325946740122488
2021-09-03 15:48:34,install invasive app called truecaller,0.0,0.0,Neutral,VusaMakubalo,@martinhatchuel @StandardBankZA Install that invasive app called Truecaller.,en,[],,"[{'screen_name': 'martinhatchuel', 'name': 'Martin Hatchuel', 'id': '42176881'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",2,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08746220834412952,0.1135103920244576
2021-09-03 15:49:05,rc,0.0,0.0,Neutral,moniquemosB,@jrencontre @ThirstiW @Nedbank_RC ❤️❤️❤️❤️,und,[],,"[{'screen_name': 'jrencontre', 'name': 'JR', 'id': '381978966'}, {'screen_name': 'ThirstiW', 'name': 'THIRSTI WATER', 'id': '1410877578978660353'}, {'screen_name': 'Nedbank_RC', 'name': 'Nedbank Running Club', 'id': '588053842'}]",0,Nedbank,Nedbank,0.08743575274571933,0.11340748142425411
2021-09-03 15:49:54,man debigbeats lot money yhooo seems capitec quite reasonable,0.2,0.6,Positive,azanianson01,@lebodibaks @Germini_Man @Ori_Debig_Beats @CapitecBankSA @Nedbank R500 is a lot of money... Yhooo. Seems like capitec is quite reasonable 🤔🤔,en,[],,"[{'screen_name': 'lebodibaks', 'name': 'smilefairy_lebo😁', 'id': '2683343097'}, {'screen_name': 'Germini_Man', 'name': '🧢', 'id': '1193110253879083009'}, {'screen_name': 'Ori_Debig_Beats', 'name': 'ツ Ø ͏ Ʀ ͏ ł ™ ͏ ͏ ❼', 'id': '2428664117'}, {'screen_name': 'CapitecBankSA', 'name': 'Capitec', 'id': '133202523'}, {'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08746979092148414,0.1134528123399386
2021-09-03 15:50:42,need back immediate payment please,0.0,0.0,Neutral,Rebatho27,@StandardBankZA I need my R2000 back + the R10 for immediate  payment  please,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0874433490258005,0.1134528123399386
2021-09-03 15:51:03,take evasive action ones harassing,0.1,0.1,Positive,martinhatchuel,@VusaMakubalo @StandardBankZA Why? Why should *I* take evasive action when @StandardBankZA are the ones harassing me?,en,[],,"[{'screen_name': 'VusaMakubalo', 'name': 'Vusumuzi Wa Zwelibanzi', 'id': '1492346126'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08744714372237779,0.11344062682151473
2021-09-03 15:52:44,well answer,0.0,0.0,Neutral,martinhatchuel,"@VusaMakubalo @StandardBankZA Well, @SBGroup  can YOU answer this?",en,[],,"[{'screen_name': 'VusaMakubalo', 'name': 'Vusumuzi Wa Zwelibanzi', 'id': '1492346126'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08742072464572449,0.11344062682151473
2021-09-03 15:52:45,fancy people change name id,0.0,0.0,Neutral,CampherNic,@martinhatchuel @StandardBankZA Do what fancy people do and change your name and I.D.  to @ 😈,en,[],,"[{'screen_name': 'martinhatchuel', 'name': 'Martin Hatchuel', 'id': '42176881'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08739432152743826,0.11344062682151473
2021-09-03 15:54:54,name harassing actual fuck change name order fucking stop harassing,-0.3333333333333333,0.5,Negative,martinhatchuel,@CampherNic @StandardBankZA My name? @StandardBankZA @SBGroup are harassing me. Why the actual fuck should I change MY name in order to get them to fucking stop harassing me?,en,[],,"[{'screen_name': 'CampherNic', 'name': 'Nic Campher', 'id': '833250464'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08726729023068079,0.11310527531969079
2021-09-03 15:56:28,please invoke popi act,0.0,0.0,Neutral,VusaMakubalo,@martinhatchuel @StandardBankZA Please invoke the POPI Act,en,[],,"[{'screen_name': 'martinhatchuel', 'name': 'Martin Hatchuel', 'id': '42176881'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08724094936432682,0.11300282488914759
2021-09-03 15:57:18,yall really didnt want left month end kaak banking services neh,0.1,0.1,Positive,TebzaS,@Nedbank y’all really didn’t want to be left out from the month end kaak banking services neh ? 🙆🏽‍♂️🤦🏽‍♂️,en,[],,[],0,Nedbank,Nedbank,0.08724479940978117,0.11331735924664325
2021-09-03 15:59:22,looking immediate payment nedbank banking app cant find,0.0,0.0,Neutral,SyaEbroteni,@Nedbank been looking for immediate payment on My Nedbank banking app but I can't find it.,en,[],,[],0,Nedbank,Nedbank,0.08721848121991396,0.11321471671109375
2021-09-03 16:00:27,try dont give shit keep calling number despite fact reported error continue harass dont give fuck number one want harass,-0.30000000000000004,0.7,Negative,martinhatchuel,@VusaMakubalo @StandardBankZA You try that! @StandardBankZA @SBGroup don’t give a shit. They just keep calling MY number despite the fact that I have reported  their error to them. They continue to harass me. They don’t give a fuck that MY  number is not the one they want. They just harass,en,[],,"[{'screen_name': 'VusaMakubalo', 'name': 'Vusumuzi Wa Zwelibanzi', 'id': '1492346126'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08710170845718178,0.11316942685602129
2021-09-03 16:00:47,employ previously disadvantaged nigerian scammers,-0.16666666666666666,0.16666666666666666,Negative,CampherNic,@martinhatchuel @StandardBankZA @SBGroup They only employ previously disadvantaged Nigerian #404 scammers..?,en,[],,"[{'screen_name': 'martinhatchuel', 'name': 'Martin Hatchuel', 'id': '42176881'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'SBGroup', 'name': 'Standard Bank Group', 'id': '2515048741'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0870252030682388,0.11291618152251659
2021-09-03 16:00:55,deposit fixed savings account watch money grow,0.1,0.2,Positive,ViashaN,@Nedbank I deposit into a fixed savings account and watch my money grow #TakeMoneySeriously,en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08702911349528274,0.11290450323904234
2021-09-03 16:01:03,nedbank conjunction champions sports trust sports minister nathi mthethwa sa minister angie motshega handed multi purpose sports court worth million nkgonyeletse sec school gamashabela village limpopo today,0.09999999999999999,0.35,Positive,Nathaniels15,"Nedbank in conjunction with #NedbankCup Champions @_Marumogallants, Sports Trust, Sports minister Nathi Mthethwa, @DBE_SA minister Angie Motshega handed over a Multi Purpose Sports Court worth R2 Million to the Nkgonyeletse Sec School in Ga-Mashabela Village, Limpopo today.  https://t.co/sN5Upsf5pA",en,['nedbankcup'],,[],1,Nedbank,Nedbank,0.08703302156593798,0.11289284605454455
2021-09-03 16:04:27,money save convenient save withdraw cost,0.0,0.0,Neutral,Naomi48083883,"@FNBSA More money to save, convenient and save  https://t.co/DmOwDZTj9u and withdraw at no cost.  #LoveFNB",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08700680680040607,0.1129097173984054
2021-09-03 16:05:19,big ups standard bank reported another fraudulent deduction account pm got reversal notification pm day atleast making struggle easier banks know customer service,0.0,0.05,Neutral,nkowza,"👏🏾👏🏾👏🏾👏🏾👏🏾Big ups to Standard Bank @StandardBankZA  I reported another fraudulent deduction on my account at 3:47pm and got a reversal notification at 3:59pm, same day!!! ⚡  Atleast they making the struggle easier! #identitytheft #fraud  Banks who know customer service.",en,"['identitytheft', 'fraud']",,[],1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08698060782214638,0.1129097173984054
2021-09-03 16:05:31,done nedbank guavament,0.0,0.0,Neutral,Madimetsha1,"@Lifafanseka_10 @FARPostZA Done by Nedbank, not guavament....",en,[],,"[{'screen_name': 'Lifafanseka_10', 'name': 'Section-Ten', 'id': '1243655708043816967'}, {'screen_name': 'FARPostZA', 'name': 'FARPost_ZA', 'id': '1125726719795781633'}]",3,Nedbank,Nedbank,0.08695442461690191,0.11280762904632728
2021-09-03 16:05:58,nxusani even standard bank instant money easy,0.14444444444444446,0.5,Positive,swizzT2,@Akuxola_Nxusani Even Standard bank instant money is easy,en,[],,"[{'screen_name': 'Akuxola_Nxusani', 'name': 'Aku', 'id': '313212972'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08697172525482774,0.11283620792202567
2021-09-03 16:06:07,congratulations standard bank young artists,0.05,0.2,Positive,ZMjokozeli,Congratulations to all the 2021 Standard Bank Young Artists.  https://t.co/rwxifzp3VA,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08696060259380042,0.11277949654303467
2021-09-03 16:07:15,team leader standard bank gauteng,0.0,0.0,Neutral,Bhekala1,Team Leader - Standard Bank - Gauteng  https://t.co/Ip0Ikepqh0 #joblinks #findwork,en,"['joblinks', 'findwork']",,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08693444902911056,0.11277949654303467
2021-09-03 16:08:08,need assistance urgently noone replying chat system,0.0,0.0,Neutral,sana_i_patel,@Nedbank need assistance urgently and noone replying on your chat system,en,[],,[],0,Nedbank,Nedbank,0.08690831119115833,0.11267780177608874
2021-09-03 16:08:54,baeba haibo wena standard now strong,0.21666666666666665,0.36666666666666664,Positive,PrinceMolekga,"@StandardBankZA @flawless_bae_ba Haibo, wena Standard. From when now are you so strong?",en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'flawless_bae_ba', 'name': 'Flawless Bae', 'id': '1367198044970745856'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0869473128008594,0.11287317298137879
2021-09-03 16:10:16,investing shares easy equites tax free investment account fixed deposit account save money,0.3111111111111111,0.611111111111111,Positive,MCGrego09930499,@Nedbank Investing in shares on easy equites I have tax free investment account And fixed deposit account to save money #TakeMoneySeriously,en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08701466971140936,0.11337913430789918
2021-09-03 16:13:02,said working said money reflect end daythere reason selected immediate payment now im inconvenienced,0.0,0.0,Neutral,teshy360,@StandardBankZA They said they are working on it and said the money would reflect by the end of the day..there is a reason why I selected immediate payment now I'm being inconvenienced..,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08698853133060089,0.11337913430789918
2021-09-03 16:13:14,draft monthly budget plan dont take extra cash going shopping buy need,0.0,0.1,Neutral,mahlasedisama,"@Nedbank I draft my monthly budget plan, I don't take extra cash when going to shopping and I only buy what I need. #TakeMoneySeriously",en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08696240864851963,0.11327699094365783
2021-09-03 16:13:14,need appointment speak consultant regards late husbands account,-0.3,0.6,Negative,AdarshiniM,@Nedbank We need an appointment to speak to a consultant in regards to my late husbands account.,en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08684623860689593,0.1129050044531595
2021-09-03 16:13:58,multipurpose sports court handover now official,0.0,0.0,Neutral,nedbanksport,The multi-purpose sports court handover is now official ✂️ 🤝 #NedbankCup2021  https://t.co/tIQ4YPvaXB,en,['nedbankcup2021'],,[],5,Nedbank,Nedbank,0.08682017430959495,0.11280347117577356
2021-09-03 16:13:58,throw standard bank away,0.0,0.0,Neutral,FefeLehobye,Throw Standard Bank AWAY!,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08679412565243635,0.11270212034812237
2021-09-03 16:14:01,sucks now transaction going take full day possibly even kodwa charged immediate payment,0.016666666666666663,0.6166666666666667,Positive,teshy360,@Rebatho27 @StandardBankZA Sucks because now the transaction is going to take a full day or possibly even more Kodwa we were charged for immediate payment,en,[],,"[{'screen_name': 'Rebatho27', 'name': 'Bundle of Joy✌️', 'id': '1416018289'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0867730916215468,0.11261591258000617
2021-09-03 16:14:10,marumo gallants ttm one going play caf games ttm won nedbank last year thereafter changed name marumo gallants im bit confused,-0.2,0.3833333333333333,Negative,mogalewakanyane,"Between Marumo Gallants and TTM which one is going to play in CAF games. TTM won nedbank last year and thereafter they changed their name to Marumo Gallants, I'm a bit confused here.",en,[],,[],1,Nedbank,Nedbank,0.08668710268852685,0.11233553956423933
2021-09-03 16:14:26,writes copy things lmao,0.6,1.0,Positive,tzara_brain,Who writes the copy for these things lmao @FNBSA 🤣  https://t.co/HSpFc6L8Uc,en,[],,[],1,FNBSA,FNB,0.08684097346110223,0.11277251488721045
2021-09-03 16:14:32,top valuable brands south africa fnbm standard bankm castle lagerm vodacomm nandosm mtnm absam discoverym woolworthsm dstvm,0.25,0.25,Positive,mzolisto_n,"Top 10 most valuable brands in South Africa 2020:  1. FNB,$2,795m 2. Standard Bank,$2,745m 3. Castle Lager,$2,724m 4. Vodacom,$2,552m 5. Nando’s,$1,997m 6. MTN,$1,882m 7. Absa,$1,123m 8. Discovery,$1,091m 9. Woolworths,$959m 10. DSTV,$892m",en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08688986738574679,0.11289536849966594
2021-09-03 16:17:36,local creatives honoured standard bank young artists awards,0.03333333333333333,0.13333333333333333,Positive,TheNewsPortalSA,Local creatives honoured at 2021 Standard Bank Young Artists Awards  https://t.co/kNed5lrnPC,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08687382288782816,0.11292050011584083
2021-09-03 16:19:47,brain,0.0,0.0,Neutral,gaaavie,@tzara_brain @FNBSA 😂🤣,und,[],,"[{'screen_name': 'tzara_brain', 'name': 'TZARA', 'id': '269397254'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08684780497141971,0.11225900999935162
2021-09-03 16:20:02,love chardonnay th nedbank cwg auction will hosted live online october including four outstanding chardonnays made exclusively auction sign bidding account,0.37878787878787873,0.6583333333333333,Positive,CapeWinemakersG,"Do you love Chardonnay? The 37th Nedbank CWG Auction will be hosted live and online on 2 October, including four outstanding Chardonnays made exclusively for this auction.   Sign up for a bidding account here:  https://t.co/nIe8X4KkQq   #Bonhams #Chardonnay  https://t.co/Kwr5R4Ak99",en,"['bonhams', 'chardonnay']",,[],0,Nedbank,Nedbank,0.08693521217914918,0.11249826392106484
2021-09-03 16:21:16,made immediate payment capitec account yesterday money still reflected boring part thatbyou schedule maintenance sept sept money gone,-1.0,1.0,Negative,Rebatho27,@StandardBankZA Made an immediate payment to my Capitec account yesterday the money still has not reflected. The boring part is thatbyou schedule  a maintenance  for 5 sept and 6 sept but my money is gone,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08660987987978398,0.11195044365304942
2021-09-03 16:21:17,nxusani better input voucher number pin money comes need ask date birth died,0.5,0.5,Positive,Jay_Flawss,"@Akuxola_Nxusani @StandardBankZA better than all of them,  input voucher number and pin then the  money comes out no need to ask for date of birth , who died…",en,[],,"[{'screen_name': 'Akuxola_Nxusani', 'name': 'Aku', 'id': '313212972'}]",3,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08673357530770745,0.11229878257257092
2021-09-03 16:23:15,friday feeling varsity diski back action kicks september top university teams will battle trophy amp watch live proudly brought,0.30727272727272725,0.42000000000000004,Positive,VarsityDiski,That Friday feeling... #iyachesa 🔥  Varsity Diski is back and the action kicks off on 8 September! 8 of the top university teams will battle for the trophy &amp; you can watch it live on @SuperSportTV.  Proudly brought to you by @FNBSA.  https://t.co/1lf3zhHjUS,en,['iyachesa'],,[],8,FNBSA,FNB,0.08679954573904607,0.11267575607647505
2021-09-03 16:23:39,small transfer takes days clear,-0.07499999999999998,0.39166666666666666,Negative,pecson007,Why would a small transfer from @StandardBankZA to @EasyEquities takes more than 3 days to clear?,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08675116070742554,0.11250728591841717
2021-09-03 16:24:12,helped withdraw huge amount money without risk avoid scammers,0.4000000000000001,0.9,Positive,MathebulaAuseb,@FNBSA it helped me to withdraw a huge amount of money without risk and to avoid scammers  #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08684480759510643,0.11363139974201146
2021-09-03 16:24:59,even build nedbank doesnt cost million,0.0,0.0,Neutral,Mavil_TZ,@FARPostZA @ShakesRampedi Even if it's build by Nedbank this doesn't cost 2million,en,[],,"[{'screen_name': 'FARPostZA', 'name': 'FARPost_ZA', 'id': '1125726719795781633'}, {'screen_name': 'ShakesRampedi', 'name': 'Shakes Rampedi', 'id': '2172608467'}]",1,Nedbank,Nedbank,0.08681885278112104,0.11429947386214315
2021-09-03 16:25:38,win big stand chance win sweet prizes cellphones tablets ps etc use standard banks selfservice banking click link ts amp cs apply,0.39,0.31,Positive,Ngasii_,"Win BIG with @StandardBankZA💰  Stand a chance to win R25 000 or other sweet prizes such as cellphones, tablets, PS5 etc when you use Standard Bank’s self-service banking!✨  Click the link below for more:   https://t.co/bGDsBRNpFX   Ts &amp; Cs apply  #ItCanBe #LetsPush #Ad  https://t.co/1i6boTMsHR",en,"['itcanbe', 'letspush', 'ad']",,[],18,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08690943573517508,0.11454785271451959
2021-09-03 16:26:44,hi fam use correct reference please see link steps follow,0.0,0.0,Neutral,EasyEquities,"@pecson007 @StandardBankZA Hi Fam, did you use the correct reference? Please see this link for steps to follow  https://t.co/R7gree2MjL",en,[],,"[{'screen_name': 'pecson007', 'name': 'Kobayashi', 'id': '3154228587'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.08688347712235095,0.11444474933673875
2021-09-03 16:27:39,pretends branch ngqeleni ec sadbank indeed,0.0,0.0,Neutral,mncedi_ta,"@Nedbank you @Nedbank have what pretends to be a branch in Ngqeleni EC 😭😭😭.  SADBANK , indeed .",en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08685753401183367,0.11444474933673875
2021-09-03 16:28:26,sought order indebtedness alternative fraud unemployed man allegedly used close million bank man alleged victim phishing scam strangely enough fnb accepted suffered technical glitch,-0.05500000000000001,0.16999999999999998,Negative,Khakhy,"@FNBSA sought an order of indebtedness or in the alternative fraud against an unemployed man who allegedly used close to 3 million in “his” bank. The man alleged that he was a victim of a phishing scam and strangely enough, FNB accepted to have suffered from a technical glitch",en,[],,[],0,FNBSA,FNB,0.08681518847929283,0.11440821307487996
2021-09-03 16:30:29,love reducing bank charges getting cash retail stores tellers nightmare usually send ewallet sometimes,0.125,0.425,Positive,D_Mthembeni,@FNBSA I love reducing my bank charges by getting Cash@Till however some of these retail stores' tellers are a nightmare 🙈🙆so I usually send ewallet to myself sometimes #LoveFNB #Ewallet,en,"['lovefnb', 'ewallet']",,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.08682658352898567,0.11543842704185994
2021-09-03 16:31:56,future stars making,0.0,0.125,Neutral,nedbanksport,Future stars in the making 🌟 #NedbankCup2021  https://t.co/1cUF0d0Y4Q,en,['nedbankcup2021'],,[],17,Nedbank,Nedbank,0.08680068061027177,0.1149550983140497
2021-09-03 16:34:35,noble boys lifted trophy lindani nkabindes goal propelled side famous victory tut defend title squad player watch varsity diski brought,0.55,0.95,Positive,VarsityDiski,"The Noble Boys lifted the trophy in 2019 after Lindani Nkabinde’s goal propelled his side to a famous 1-0 victory over TUT! Can they defend their title?  Here's the squad, player to watch and more!  Varsity Diski brought to you by @FNBSA. #iyachesa 🔥    https://t.co/rk0hnNbqai",en,['iyachesa'],,[],1,FNBSA,FNB,0.08693882535211184,0.11555686763379092
2021-09-03 16:36:40,rmillion really,0.2,0.2,Positive,BongumusaLewis,@FARPostZA @Nedbank R2million really?,en,[],,"[{'screen_name': 'FARPostZA', 'name': 'FARPost_ZA', 'id': '1125726719795781633'}]",0,Nedbank,Nedbank,0.08697253470650894,0.11573786310890403
2021-09-03 16:36:53,make budget make sure stick itand save montly using stop order make sure monthly payments go another account deposit small amounts per month lastly tax free investment,0.22999999999999998,0.6088888888888888,Positive,swelenmngoma,@Nedbank I make my budget and make sure that I stick to it....and I save montly using stop order to make sure that the monthly payments go through and then I have another account where i deposit small amounts per month and lastly tax free investment . #TakeMoneySeriously,en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.08701516584370521,0.11594600790528412
2021-09-03 16:37:47,lol,0.8,0.7,Positive,MelissaIlana23,@FNBSA Where you at??? lol,en,[],,[],0,FNBSA,FNB,0.08722761662861472,0.11656450156902257
2021-09-03 16:42:27,invest bank,0.0,0.0,Neutral,MaryRLedwaba,@Nedbank Invest in the bank that #TakeMoneySeriously,en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.0872016328286062,0.11660970952562294
2021-09-03 16:45:25,made immediate payment standard bank capitec yesterday still showing apparently problem,0.025,0.175,Positive,Real_Cambridge,@StandardBankZA I made an immediate payment from Standard Bank to Capitec yesterday and it's still not showing. Apparently the problem is with you,en,[],,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0871831094120402,0.11699397715672602
2021-09-03 16:45:26,leave plastic cards home,0.0,0.0,Neutral,mizzy911,@Nedbank #TakeMoneySeriously  I leave all my plastic cards at home.,en,['takemoneyseriously'],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.0871571543333227,0.11688829154050495
